"fechas","ISO","poblacion","porc_pobl_total","poblacion_mayor_16a","porc_pobl_total_mayor_16a","dosis_entrega_pfizer","dosis_entrega_astra","dosis_entrega_moderna","dosis_entrega_janssen","dosis_entrega","dosis_entrega_100hab","porc_entregadas_sobre_total","dosis_diarias_entrega_pfizer","dosis_diarias_entrega_astra","dosis_diarias_entrega_moderna","dosis_diarias_entrega","dosis_7D_entrega_pfizer","dosis_7D_entrega_astra","dosis_7D_entrega_moderna","dosis_7D_entrega","dosis_7D_entrega_100hab","dosis_admin","dosis_primera","dosis_pauta_completa","dosis_admin_100hab","porc_admin_sobre_ccaa","porc_admin_vs_total","dosis_diarias_admin","dosis_diarias_admin_100hab","crec_diario_dosis_admin","dosis_diarias_primera","dosis_diarias_segunda","dosis_7D_admin","dosis_7D_admin_100hab","crec_7D_dosis_admin","porc_admin_vs_total_7D","personas_vacunadas","personas_pauta_completa","personas_1dosis","porc_personas_vacunadas","porc_personas_pauta_completa","porc_personas_vacunadas_16a","porc_personas_pauta_completa_16a","personas_vacunadas_diarias","personas_pauta_completa_diarias","porc_personas_vacunadas_diarias","porc_personas_pauta_completa_diarias","personas_vacunadas_7D","personas_pauta_completa_7D","porc_personas_vacunadas_7D","porc_personas_pauta_completa_7D","porc_personas_vacunadas_16a_7D","porc_personas_pauta_completa_16a_7D","crec_diario_personas_vacunadas","crec_7D_personas_vacunadas","crec_diario_personas_pauta_completa","crec_7D_personas_pauta_completa","desv_porc_admin_vs_total","desv_dosis_entrega","desv_porc_personas_vacunadas","desv_porc_personas_pauta_completa","fecha_30vacunados_ritmo7D","fecha_50vacunados_ritmo7D","fecha_70vacunados_ritmo7D","fecha_30inmunizados_ritmo7D","fecha_50inmunizados_ritmo7D","fecha_70inmunizados_ritmo7D","fecha_30inmunizados_16a_ritmo7D","fecha_50inmunizados_16a_ritmo7D","fecha_70inmunizados_16a_ritmo7D"
2021-01-05,"AS",1018784,2.147,901209,2.246,23720,0,0,0,23720,2.328,3.188,23720,0,0,23720,23720,0,0,23720,2.328,12929,12929,0,1.269,54.507,9.279,12929,1.269,0,12929,0,12929,1.269,0,9.279,12929,0,12929,1.269,0,1.435,0,12929,0,1.269,0,12929,0,1.269,0,1.435,0,0,0,0,0,332.184,48.486,331.633,NA,2022-12-13,2024-04-02,2025-07-22,NA,NA,NA,NA,NA,NA
2021-01-06,"AS",1018784,2.147,901209,2.246,23720,0,0,0,23720,2.328,3.188,0,0,0,0,23720,0,0,23720,2.328,13668,13668,0,1.342,57.622,7.885,739,0.073,5.716,739,0,13668,1.342,5.716,7.885,13668,0,13668,1.342,0,1.517,0,739,0,0.073,0,13668,0,1.342,0,1.517,0,5.716,5.716,NA,NA,267.257,48.486,267.671,NA,2022-07-28,2023-08-15,2024-09-02,NA,NA,NA,NA,NA,NA
2021-01-07,"AS",1018784,2.147,901209,2.246,23720,0,0,0,23720,2.328,3.188,0,0,0,0,23720,0,0,23720,2.328,14406,14406,0,1.414,60.734,6.949,738,0.072,5.399,738,0,14406,1.414,5.399,6.949,14406,0,14406,1.414,0,1.599,0,738,0,0.072,0,14406,0,1.414,0,1.599,0,5.399,5.399,NA,NA,223.661,48.486,223.57,NA,2022-04-25,2023-03-11,2024-01-26,NA,NA,NA,NA,NA,NA
2021-01-08,"AS",1018784,2.147,901209,2.246,23720,0,0,0,23720,2.328,3.188,0,0,0,0,23720,0,0,23720,2.328,17843,17843,0,1.751,75.223,6.419,3437,0.337,23.858,3437,0,17843,1.751,23.858,6.419,17843,0,17843,1.751,0,1.98,0,3437,0,0.337,0,17843,0,1.751,0,1.98,0,23.858,23.858,NA,NA,198.975,48.486,198.805,NA,2021-12-25,2022-08-21,2023-04-17,NA,NA,NA,NA,NA,NA
2021-01-09,"AS",1018784,2.147,901209,2.246,23720,0,0,0,23720,2.328,3.188,0,0,0,0,23720,0,0,23720,2.328,18210,18210,0,1.787,76.771,5.679,367,0.036,2.057,367,0,18210,1.787,2.057,5.679,18210,0,18210,1.787,0,2.021,0,367,0,0.036,0,18210,0,1.787,0,2.021,0,2.057,2.057,NA,NA,164.509,48.486,164.349,NA,2021-11-08,2022-06-03,2022-12-27,NA,NA,NA,NA,NA,NA
2021-01-10,"AS",1018784,2.147,901209,2.246,23720,0,0,0,23720,2.328,3.188,0,0,0,0,23720,0,0,23720,2.328,18576,18576,0,1.823,78.314,5.112,366,0.036,2.01,366,0,18576,1.823,2.01,5.112,18576,0,18576,1.823,0,2.061,0,366,0,0.036,0,18576,0,1.823,0,2.061,0,2.01,2.01,NA,NA,138.1,48.486,137.99,NA,2021-10-04,2022-04-04,2022-10-04,NA,NA,NA,NA,NA,NA
2021-01-11,"AS",1018784,2.147,901209,2.246,23720,0,0,0,23720,2.328,3.188,0,0,0,0,23720,0,0,23720,2.328,18943,18943,0,1.859,79.861,4.665,367,0.036,1.976,367,0,18943,1.859,1.976,4.665,18943,0,18943,1.859,0,2.102,0,367,0,0.036,0,18943,0,1.859,0,2.102,0,1.976,1.976,NA,NA,117.28,48.486,117.173,NA,2021-09-06,2022-02-16,2022-07-30,NA,NA,NA,NA,NA,NA
2021-01-12,"AS",1018784,2.147,901209,2.246,23720,0,0,0,23720,2.328,3.188,0,0,0,0,0,0,0,0,0,22428,22428,0,2.201,94.553,4.596,3485,0.342,18.397,3485,0,9499,0.932,-49.855,2.724,22428,0,22428,2.201,0,2.489,0,3485,0,0.342,0,9499,0,0.932,0,1.054,0,18.397,-49.855,NA,NA,114.066,48.486,113.897,NA,2021-10-14,2022-04-23,2022-10-30,NA,NA,NA,NA,NA,NA
2021-01-13,"AS",1018784,2.147,901209,2.246,35420,0,0,0,35420,3.477,3.209,11700,0,0,11700,11700,0,0,11700,1.148,25278,25278,0,2.481,71.366,4.346,2850,0.28,12.707,2850,0,11610,1.14,22.223,2.843,25278,0,25278,2.481,0,2.805,0,2850,0,0.28,0,11610,0,1.14,0,1.288,0,12.707,22.223,NA,NA,102.422,49.464,102.365,NA,2021-09-04,2022-02-13,2022-07-26,NA,NA,NA,NA,NA,NA
2021-01-14,"AS",1018784,2.147,901209,2.246,35420,0,1200,0,36620,3.594,3.214,0,0,1200,1200,11700,0,1200,12900,1.266,29074,29074,0,2.854,79.394,4.3,3796,0.373,15.017,3796,0,14668,1.44,26.339,3.128,29074,0,29074,2.854,0,3.226,0,3796,0,0.373,0,14668,0,1.44,0,1.628,0,15.017,26.339,NA,NA,100.279,49.697,100.281,NA,2021-08-04,2021-12-24,2022-05-14,NA,NA,NA,NA,NA,NA
2021-01-15,"AS",1018784,2.147,901209,2.246,35420,0,1200,0,36620,3.594,3.214,0,0,0,0,11700,0,1200,12900,1.266,31247,31247,0,3.067,85.328,4.064,2173,0.213,7.474,2173,0,13404,1.316,-8.617,2.73,31247,0,31247,3.067,0,3.467,0,2173,0,0.213,0,13404,0,1.316,0,1.487,0,7.474,-8.617,NA,NA,89.287,49.697,89.204,NA,2021-07-25,2021-12-08,2022-04-22,NA,NA,NA,NA,NA,NA
2021-01-16,"AS",1018784,2.147,901209,2.246,35420,0,1200,0,36620,3.594,3.21,0,0,0,0,11700,0,1200,12900,1.266,32022,31887,135,3.143,87.444,3.944,775,0.076,2.48,708,67,13812,1.356,3.044,2.812,31955,67,31888,3.137,0.007,3.546,0.007,708,67,0.069,0.007,13745,67,1.349,0.007,1.525,0.007,2.266,2.544,Inf,Inf,83.698,49.511,83.45,250,2021-07-26,2021-12-08,2022-04-23,2308-07-04,2500-02-27,2691-10-24,2308-07-04,2500-02-27,2691-10-24
2021-01-17,"AS",1018784,2.147,901209,2.246,35420,0,1200,0,36620,3.594,3.207,0,0,0,0,11700,0,1200,12900,1.266,32797,32528,269,3.219,89.56,3.836,775,0.076,2.42,707,68,14221,1.396,2.961,2.893,32662,135,32527,3.206,0.013,3.624,0.015,707,68,0.069,0.007,14086,135,1.383,0.013,1.563,0.015,2.212,2.481,101.493,101.493,78.668,49.371,78.309,333.333,2021-07-27,2021-12-09,2022-04-24,2212-09-06,2340-06-13,2468-03-20,2164-10-07,2260-08-05,2356-06-03
2021-01-18,"AS",1018784,2.147,901209,2.246,35420,0,1200,0,36620,3.594,3.203,0,0,0,0,11700,0,1200,12900,1.266,33572,33168,404,3.295,91.677,3.739,775,0.076,2.363,708,67,14629,1.436,2.869,2.974,33370,202,33168,3.275,0.02,3.703,0.022,708,67,0.069,0.007,14427,202,1.416,0.02,1.601,0.022,2.168,2.421,49.63,49.63,74.15,49.185,73.556,300,2021-07-27,2021-12-10,2022-04-25,2136-01-09,2212-09-07,2289-05-06,2116-11-09,2180-09-27,2244-08-16
2021-01-19,"AS",1018784,2.147,901209,2.246,35420,0,1200,0,36620,3.594,3.203,0,0,0,0,11700,0,1200,12900,1.266,34293,31723,2570,3.366,93.646,3.55,721,0.071,2.148,-362,1083,11865,1.165,-18.894,2.482,33008,1285,31723,3.24,0.126,3.663,0.143,-362,1083,-0.036,0.106,10580,1285,1.038,0.126,1.174,0.143,-1.085,-26.665,536.139,536.139,65.347,49.185,60.714,530,2021-08-05,2021-12-24,2022-05-15,2049-10-12,2068-12-11,2088-02-10,2046-01-11,2062-09-11,2079-05-12
2021-01-20,"AS",1018784,2.147,901209,2.246,44195,0,1200,0,45395,4.456,3.372,8775,0,0,8775,8775,0,1200,9975,0.979,36054,32680,3374,3.539,79.423,3.514,1761,0.173,5.135,1359,402,10776,1.058,-9.178,2.425,34367,1687,32680,3.373,0.166,3.813,0.187,1359,402,0.133,0.039,9089,1687,0.892,0.166,1.009,0.187,4.117,-14.093,31.284,31.284,63.67,57.056,58.431,403.03,2021-08-24,2022-01-26,2022-06-30,2038-06-16,2050-01-27,2061-09-08,2035-10-11,2045-08-09,2055-06-08
2021-01-21,"AS",1018784,2.147,901209,2.246,44195,0,1200,0,45395,4.456,3.372,0,0,0,0,8775,0,0,8775,0.861,40011,28683,11328,3.927,88.14,3.626,3957,0.388,10.975,-20,3977,10937,1.074,1.494,2.561,34347,5664,28683,3.371,0.556,3.811,0.628,-20,3977,-0.002,0.39,5273,5664,0.518,0.556,0.585,0.628,-0.058,-41.985,235.744,235.744,68.887,57.056,51.71,439.806,2021-09-21,2022-03-16,2022-09-08,2026-08-14,2030-05-05,2034-01-23,2025-10-01,2028-11-21,2032-01-13
2021-01-22,"AS",1018784,2.147,901209,2.246,44195,0,1200,0,45395,4.456,3.372,0,0,0,0,8775,0,0,8775,0.861,41465,27763,13702,4.07,91.343,3.557,1454,0.143,3.634,267,1187,10218,1.003,-6.574,2.575,34614,6851,27763,3.398,0.672,3.841,0.76,267,1187,0.026,0.117,3367,6851,0.33,0.672,0.374,0.76,0.777,-36.146,20.957,20.957,65.673,57.056,46.909,366.667,2021-10-29,2022-05-19,2022-12-07,2025-01-12,2027-09-11,2030-05-10,2024-05-27,2026-08-23,2028-11-19
2021-01-23,"AS",1018784,2.147,901209,2.246,44195,0,1200,0,45395,4.456,3.372,0,0,0,0,8775,0,0,8775,0.861,42285,27130,15155,4.151,93.149,3.554,820,0.08,1.978,94,726,10263,1.007,0.44,2.717,34708,7577,27131,3.407,0.744,3.851,0.841,94,726,0.009,0.071,2753,7510,0.27,0.737,0.305,0.833,0.272,-18.236,10.597,9.619,65.533,57.056,45.04,370.886,2021-11-21,2022-06-28,2023-02-03,2024-09-14,2027-02-23,2029-08-02,2024-02-25,2026-03-22,2028-04-17
2021-01-24,"AS",1018784,2.147,901209,2.246,44195,0,1200,0,45395,4.456,3.372,0,0,0,0,8775,0,0,8775,0.861,43106,26499,16607,4.231,94.958,3.552,821,0.081,1.942,94,727,10309,1.012,0.448,2.874,34802,8304,26498,3.416,0.815,3.862,0.921,94,727,0.009,0.071,2140,8169,0.21,0.802,0.237,0.906,0.271,-22.267,9.595,8.775,65.44,57.056,43.229,371.098,2021-12-19,2022-08-14,2023-04-10,2024-06-12,2026-09-18,2028-12-25,2023-12-02,2025-11-01,2027-10-02
2021-01-25,"AS",1018784,2.147,901209,2.246,44195,0,1200,0,45395,4.456,3.372,0,0,0,0,8775,0,0,8775,0.861,43926,25866,18060,4.312,96.764,3.549,820,0.08,1.902,94,726,10354,1.016,0.437,3.048,34896,9030,25866,3.425,0.886,3.872,1.002,94,726,0.009,0.071,1526,8828,0.15,0.867,0.169,0.98,0.27,-28.692,8.743,8.067,65.3,57.056,41.47,373.797,2022-01-21,2022-10-10,2023-06-29,2024-03-16,2026-04-24,2028-06-02,2023-09-21,2025-07-03,2027-04-15
2021-01-26,"AS",1018784,2.147,901209,2.246,44195,0,1200,0,45395,4.456,3.372,0,0,0,0,8775,0,0,8775,0.861,44087,22699,21388,4.327,97.119,3.414,161,0.016,0.367,-1503,1664,9794,0.961,-5.409,3.012,33393,10694,22699,3.278,1.05,3.705,1.187,-1503,1664,-0.148,0.163,385,9409,0.038,0.924,0.043,1.044,-4.307,-74.771,18.427,6.581,59.013,57.056,33.252,302.299,2022-04-05,2023-02-14,2023-12-26,2023-06-08,2025-01-09,2026-08-13,2023-01-25,2024-05-30,2025-10-03
2021-01-27,"AS",1018784,2.147,901209,2.246,58235,0,1200,0,59435,5.834,3.36,14040,0,0,14040,14040,0,0,14040,1.378,49077,21623,27454,4.817,82.573,3.618,4990,0.49,11.319,1957,3033,13023,1.278,32.969,3.94,35350,13727,21623,3.47,1.347,3.923,1.523,1957,3033,0.192,0.298,983,12040,0.096,1.182,0.109,1.336,5.861,155.325,28.362,27.963,68.514,56.497,39.134,269.041,2022-07-08,2023-07-27,2024-08-13,2022-10-13,2023-12-09,2025-02-03,2022-07-09,2023-07-01,2024-06-22
2021-01-28,"AS",1018784,2.147,901209,2.246,58235,0,1200,0,59435,5.834,3.36,0,0,0,0,14040,0,0,14040,1.378,49857,21697,28160,4.894,83.885,3.572,780,0.077,1.589,427,353,9846,0.966,-24.395,3.368,35777,14080,21697,3.512,1.382,3.97,1.562,427,353,0.042,0.035,1430,8416,0.14,0.826,0.159,0.934,1.208,45.473,2.572,-30.1,66.372,56.497,38.54,240.394,2022-10-04,2023-12-25,2025-03-16,2022-12-12,2024-03-18,2025-06-23,2022-08-28,2023-09-23,2024-10-18
2021-01-29,"AS",1018784,2.147,901209,2.246,58235,0,1200,0,59435,5.834,3.36,0,0,0,0,14040,0,0,14040,1.378,52919,20387,32532,5.194,89.037,3.59,3062,0.301,6.142,876,2186,11454,1.124,16.332,3.714,36653,16266,20387,3.598,1.597,4.067,1.805,876,2186,0.086,0.215,2039,9415,0.2,0.924,0.226,1.045,2.449,42.587,15.526,11.87,67.21,56.497,39.674,200.753,2023-01-28,2024-07-14,2025-12-28,2022-07-16,2023-07-12,2024-07-08,2022-04-23,2023-02-24,2023-12-27
2021-01-30,"AS",1018784,2.147,901209,2.246,58235,0,1200,0,59435,5.834,3.36,0,0,0,0,14040,0,0,14040,1.378,54650,19979,34671,5.364,91.949,3.597,1731,0.17,3.271,661,1070,12365,1.214,7.954,3.753,37314,17336,19978,3.663,1.702,4.14,1.924,661,1070,0.065,0.105,2606,9759,0.256,0.958,0.289,1.083,1.803,27.808,6.578,3.654,67.536,56.497,41.102,181.322,2023-03-14,2024-09-29,2026-04-16,2022-05-05,2023-03-14,2024-01-21,2022-02-22,2022-11-14,2023-08-06
2021-01-31,"AS",1018784,2.147,901209,2.246,58235,0,1200,0,59435,5.834,3.36,0,0,0,0,14040,0,0,14040,1.378,56381,19570,36811,5.534,94.862,3.604,1731,0.17,3.167,662,1069,13275,1.303,7.359,3.787,37976,18405,19571,3.728,1.807,4.214,2.042,662,1069,0.065,0.105,3174,10101,0.312,0.991,0.352,1.121,1.774,21.796,6.166,3.504,67.862,56.497,42.453,165.735,2023-05-07,2024-12-30,2026-08-26,2022-03-11,2022-12-12,2023-09-15,2022-01-06,2022-08-27,2023-04-18
2021-02-01,"AS",1018784,2.147,901209,2.246,58235,0,1200,0,59435,5.834,3.36,0,0,0,0,14040,0,0,14040,1.378,58112,19162,38950,5.704,97.774,3.611,1731,0.17,3.07,661,1070,14186,1.392,6.863,3.817,38637,19475,19162,3.792,1.912,4.287,2.161,661,1070,0.065,0.105,3741,10445,0.367,1.025,0.415,1.159,1.741,17.864,5.814,3.406,68.188,56.497,43.8,153.581,2023-07-07,2025-04-15,2027-01-24,2022-01-28,2022-10-01,2023-06-05,2021-12-01,2022-06-28,2023-01-22
2021-02-02,"AS",1018784,2.147,901209,2.246,58235,0,1200,0,59435,5.834,3.36,0,0,0,0,14040,0,0,14040,1.378,58177,19171,39006,5.71,97.883,3.477,65,0.006,0.112,37,28,14090,1.383,-0.677,3.69,38674,19503,19171,3.796,1.914,4.291,2.164,37,28,0.004,0.003,5281,8809,0.518,0.865,0.586,0.977,0.096,41.165,0.144,-15.663,61.947,56.497,43.57,117.007,2023-12-15,2026-01-18,2028-02-22,2021-12-27,2022-08-09,2023-03-23,2021-11-04,2022-05-14,2022-11-20
2021-02-03,"AS",1018784,2.147,901209,2.246,69935,0,2900,0,72835,7.149,3.283,11700,0,1700,13400,11700,0,1700,13400,1.315,61483,17029,44454,6.035,84.414,3.484,3306,0.325,5.683,582,2724,12406,1.218,-11.952,3.038,39256,22227,17029,3.853,2.182,4.356,2.466,582,2724,0.057,0.267,3906,8500,0.383,0.834,0.433,0.943,1.505,-26.037,13.967,-3.508,62.273,52.911,44.415,107.414,2024-02-07,2026-04-22,2028-07-04,2021-11-24,2022-06-16,2023-01-06,2021-10-08,2022-03-30,2022-09-18
2021-02-04,"AS",1018784,2.147,901209,2.246,69935,0,2900,0,72835,7.149,3.283,0,0,0,0,11700,0,1700,13400,1.315,65301,13881,51420,6.41,89.656,3.501,3818,0.375,6.21,335,3483,15444,1.516,24.488,3.288,39591,25710,13881,3.886,2.524,4.393,2.853,335,3483,0.033,0.342,3814,11630,0.374,1.142,0.423,1.29,0.853,-2.355,15.67,36.824,63.065,52.911,44.139,104.372,2024-05-06,2026-09-22,2029-02-08,2021-10-04,2022-03-22,2022-09-07,2021-08-26,2022-01-16,2022-06-08
2021-02-05,"AS",1018784,2.147,901209,2.246,69935,0,2900,0,72835,7.149,3.283,0,0,0,0,11700,0,1700,13400,1.315,68626,11146,57480,6.736,94.221,3.452,3325,0.326,5.092,295,3030,15707,1.542,1.703,3.056,39886,28740,11146,3.915,2.821,4.426,3.189,295,3030,0.029,0.297,3233,12474,0.317,1.224,0.359,1.384,0.745,-15.233,11.785,7.257,60.782,52.911,42.312,96.039,2024-01-30,2026-04-09,2028-06-17,2021-09-13,2022-02-14,2022-07-18,2021-08-08,2021-12-16,2022-04-26
2021-02-06,"AS",1018784,2.147,901209,2.246,69935,0,2900,0,72835,7.149,3.283,0,0,0,0,11700,0,1700,13400,1.315,69679,10381,59298,6.839,95.667,3.437,1053,0.103,1.534,144,909,15029,1.475,-4.317,2.959,40030,29649,10381,3.929,2.91,4.442,3.29,144,909,0.014,0.089,2716,12313,0.267,1.209,0.301,1.366,0.361,-15.991,3.163,-1.291,60.084,52.911,42.355,92.46,2024-04-13,2026-08-15,2028-12-16,2021-09-13,2022-02-15,2022-07-19,2021-08-09,2021-12-17,2022-04-27
2021-02-07,"AS",1018784,2.147,901209,2.246,69935,0,2900,0,72835,7.149,3.283,0,0,0,0,11700,0,1700,13400,1.315,70731,9615,61116,6.943,97.111,3.423,1052,0.103,1.51,143,909,14350,1.409,-4.518,2.859,40173,30558,9615,3.943,2.999,4.458,3.391,143,909,0.014,0.089,2197,12153,0.216,1.193,0.244,1.349,0.357,-19.109,3.066,-1.299,59.432,52.911,42.347,89.211,2024-07-06,2027-01-07,2029-07-10,2021-09-14,2022-02-16,2022-07-21,2021-08-10,2021-12-18,2022-04-28
2021-02-08,"AS",1018784,2.147,901209,2.246,69935,0,2900,0,72835,7.149,3.283,0,0,0,0,11700,0,1700,13400,1.315,71784,8850,62934,7.046,98.557,3.41,1053,0.103,1.489,144,909,13672,1.342,-4.725,2.758,40317,31467,8850,3.957,3.089,4.474,3.492,144,909,0.014,0.089,1680,11992,0.165,1.177,0.186,1.331,0.358,-23.532,2.975,-1.325,58.826,52.911,42.389,86.421,2024-10-11,2027-06-24,2030-03-06,2021-09-15,2022-02-17,2022-07-22,2021-08-10,2021-12-19,2022-04-29
2021-02-09,"AS",1018784,2.147,901209,2.246,69935,4200,2900,0,77035,7.561,3.193,0,4200,0,4200,11700,4200,1700,17600,1.728,72787,8899,63888,7.144,94.486,3.359,1003,0.098,1.397,526,477,14610,1.434,6.861,2.956,40843,31944,8899,4.009,3.136,4.532,3.545,526,477,0.052,0.047,2169,12441,0.213,1.221,0.241,1.38,1.305,29.107,1.516,3.744,56.451,48.719,43.179,77.376,2024-06-13,2026-11-27,2029-05-13,2021-09-20,2022-02-25,2022-08-02,2021-08-14,2021-12-26,2022-05-09
2021-02-10,"AS",1018784,2.147,901209,2.246,83975,4200,6300,0,94475,9.273,3.241,14040,0,3400,17440,14040,4200,3400,21640,2.124,75118,10526,64592,7.373,79.511,3.364,2331,0.229,3.202,1979,352,13635,1.338,-6.674,2.911,42822,32296,10526,4.203,3.17,4.752,3.584,1979,352,0.194,0.035,3566,10069,0.35,0.988,0.396,1.117,4.845,64.408,1.102,-19.066,56.684,50.955,48.463,69.067,2024-04-14,2026-08-16,2028-12-16,2021-10-07,2022-03-26,2022-09-12,2021-08-28,2022-01-19,2022-06-12
2021-02-11,"AS",1018784,2.147,901209,2.246,83975,4200,6300,0,94475,9.273,3.241,0,0,0,0,14040,4200,3400,21640,2.124,77168,11756,65412,7.575,81.681,3.325,2050,0.201,2.729,1640,410,11867,1.165,-12.967,2.607,44462,32706,11756,4.364,3.21,4.934,3.629,1640,410,0.161,0.04,4871,6996,0.478,0.687,0.54,0.776,3.83,36.596,1.27,-30.519,54.867,50.955,50.379,61.469,2023-08-16,2025-06-22,2027-04-30,2021-10-29,2022-05-03,2022-11-05,2021-09-16,2022-02-20,2022-07-28
2021-02-12,"AS",1018784,2.147,901209,2.246,83975,4200,6300,0,94475,9.273,3.241,0,0,0,0,14040,4200,3400,21640,2.124,78446,12554,65892,7.7,83.034,3.237,1278,0.125,1.656,1038,240,9820,0.964,-17.25,2.258,45500,32946,12554,4.466,3.234,5.049,3.656,1038,240,0.102,0.024,5614,4206,0.551,0.413,0.623,0.467,2.335,15.254,0.734,-39.88,50.769,50.955,48.966,53.416,2023-03-19,2024-10-06,2026-04-25,2021-11-30,2022-06-28,2023-01-23,2021-10-13,2022-04-08,2022-10-02
2021-02-13,"AS",1018784,2.147,901209,2.246,83975,4200,6300,0,94475,9.273,3.241,0,0,0,0,14040,4200,3400,21640,2.124,79125,12886,66239,7.767,83.752,3.204,679,0.067,0.866,506,173,9446,0.927,-3.809,2.137,46006,33119,12887,4.516,3.251,5.105,3.675,506,173,0.05,0.017,5976,3470,0.587,0.341,0.663,0.385,1.112,6.448,0.525,-17.499,49.231,50.955,48.26,50.719,2022-12-04,2024-04-07,2025-08-09,2021-12-12,2022-07-17,2023-02-19,2021-10-22,2022-04-24,2022-10-24
2021-02-14,"AS",1018784,2.147,901209,2.246,83975,4200,6300,0,94475,9.273,3.241,0,0,0,0,14040,4200,3400,21640,2.124,79805,13220,66585,7.833,84.472,3.173,680,0.067,0.859,506,174,9074,0.891,-3.938,2.019,46512,33293,13219,4.565,3.268,5.161,3.694,506,174,0.05,0.017,6339,2735,0.622,0.268,0.703,0.303,1.1,6.074,0.525,-21.182,47.788,50.955,47.496,48.141,2022-09-16,2023-11-21,2025-01-25,2021-12-23,2022-08-05,2023-03-18,2021-11-01,2022-05-11,2022-11-17
2021-02-15,"AS",1018784,2.147,901209,2.246,83975,4200,6300,0,94475,9.273,3.241,0,0,0,0,14040,4200,3400,21640,2.124,80484,13552,66932,7.9,85.191,3.142,679,0.067,0.851,506,173,8700,0.854,-4.122,1.905,47018,33466,13552,4.615,3.285,5.217,3.713,506,173,0.05,0.017,6701,1999,0.658,0.196,0.744,0.222,1.088,5.711,0.52,-26.91,46.344,50.955,46.834,45.676,2022-07-16,2023-08-05,2024-08-23,2022-01-05,2022-08-27,2023-04-19,2021-11-12,2022-05-29,2022-12-13
2021-02-16,"AS",1018784,2.147,901209,2.246,83975,4200,6300,0,94475,9.273,3.241,0,0,0,0,14040,0,3400,17440,1.712,81941,13661,68280,8.043,86.733,3.122,1457,0.143,1.81,783,674,9154,0.899,5.218,2.002,47801,34140,13661,4.692,3.351,5.304,3.788,783,674,0.077,0.066,6958,2196,0.683,0.216,0.772,0.244,1.665,3.835,2.014,9.855,45.412,50.955,45.76,44.939,2022-05-08,2023-04-06,2024-03-05,2022-02-07,2022-10-22,2023-07-06,2021-12-09,2022-07-15,2023-02-18
2021-02-17,"AS",1018784,2.147,901209,2.246,98015,9000,6300,0,113315,11.123,3.128,14040,4800,0,18840,14040,4800,0,18840,1.849,83128,13992,69136,8.16,73.36,3.09,1187,0.117,1.449,759,428,8010,0.786,-12.497,1.752,48560,34568,13992,4.766,3.393,5.388,3.836,759,428,0.075,0.042,5738,2272,0.563,0.223,0.637,0.252,1.588,-17.534,1.254,3.461,43.922,45.692,43.944,43.832,2022-03-13,2022-12-29,2023-10-17,2022-03-23,2023-01-07,2023-10-23,2022-01-16,2022-09-17,2023-05-20
2021-02-18,"AS",1018784,2.147,901209,2.246,98015,9000,6300,0,113315,11.123,3.128,0,0,0,0,14040,4800,0,18840,1.849,85458,14956,70502,8.388,75.416,3.071,2330,0.229,2.803,1647,683,8290,0.814,3.496,1.793,50207,35251,14956,4.928,3.46,5.571,3.912,1647,683,0.162,0.067,5745,2545,0.564,0.25,0.637,0.282,3.392,0.122,1.976,12.016,43.037,45.692,42.758,43.449,2022-01-21,2022-10-03,2023-06-14,2022-05-19,2023-04-14,2024-03-09,2022-03-03,2022-12-07,2023-09-12
2021-02-19,"AS",1018784,2.147,901209,2.246,98015,9000,6300,0,113315,11.123,3.128,0,0,0,0,14040,4800,0,18840,1.849,90123,17339,72784,8.846,79.533,3.07,4665,0.458,5.459,3524,1141,11677,1.146,40.856,2.276,53731,36392,17339,5.274,3.572,5.962,4.038,3524,1141,0.346,0.112,8231,3446,0.808,0.338,0.913,0.382,7.019,43.272,3.237,35.403,42.99,45.692,41.774,44.733,2021-10-31,2022-05-13,2022-11-23,2022-08-09,2023-09-03,2024-09-27,2022-05-11,2023-04-05,2024-02-28
2021-02-20,"AS",1018784,2.147,901209,2.246,98015,9000,6300,0,113315,11.123,3.128,0,0,0,0,14040,4800,0,18840,1.849,92190,18571,73619,9.049,81.357,3.086,2067,0.203,2.294,1649,418,13065,1.282,11.887,2.521,55381,36810,18571,5.436,3.613,6.145,4.085,1650,418,0.162,0.041,9375,3691,0.92,0.362,1.04,0.41,3.071,13.899,1.149,7.11,43.735,45.692,42.677,45.334,2021-10-18,2022-04-19,2022-10-20,2022-09-28,2023-11-27,2025-01-26,2022-06-21,2023-06-16,2024-06-10
2021-02-21,"AS",1018784,2.147,901209,2.246,98015,9000,6300,0,113315,11.123,3.128,0,0,0,0,14040,4800,0,18840,1.849,94258,19803,74455,9.252,83.182,3.102,2068,0.203,2.243,1651,417,14453,1.419,10.624,2.761,57030,37227,19803,5.598,3.654,6.328,4.131,1649,417,0.162,0.041,10518,3934,1.032,0.386,1.167,0.437,2.978,12.192,1.133,6.584,44.481,45.692,43.538,45.927,2021-10-05,2022-03-28,2022-09-18,2022-11-28,2024-03-12,2025-06-25,2022-08-11,2023-09-11,2024-10-12
